,Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,"search ",tokens,trend
1480,1515,1.38962e+18,2021-05-04,$cocp shorts stop loss already at $3.50 i bet imho lol #shortsqueeze #exposure #risk #lowfloat #blowup $tsla $amzn $nflx $goog,en,"['shortsqueeze', 'exposure', 'risk', 'lowfloat', 'blowup']","['cocp', 'tsla', 'amzn', 'nflx', 'goog']",False,0.0,0.0,0.0,"$GOOG","['$cocp', 'short', 'stop', 'loss', 'already', '$3.50', 'bet', 'imho', 'lol', '#shortsqueeze', '#exposure', '#risk', '#lowfloat', '#blowup', '$tsla', '$amzn', '$nflx', '$goog']",negative
1489,1524,1.38962e+18,2021-05-04,"@hmeisler a little early to buy imo, but it does seem like a good time to sell some risk. oom bull put spreads on $msft $goog look interesting.",en,[],"['msft', 'goog']",False,1.0,0.0,0.0,"$GOOG","['@hmeisler', 'little', 'early', 'buy', 'imo,', 'seem', 'like', 'good', 'time', 'sell', 'risk.', 'oom', 'bull', 'put', 'spread', '$msft', '$goog', 'look', 'interesting.']",positive
1492,1527,1.38961e+18,2021-05-04,$cvs holding strong after earnings on this red day.  a hold above $80 and this has more long term room to run.  $aapl $goog $t $tsla $uber $lyft $plug $stocks,en,[],"['cvs', 'aapl', 'goog', 't', 'tsla', 'uber', 'lyft', 'plug', 'stocks']",False,0.0,0.0,1.0,"$GOOG","['$cvs', 'holding', 'strong', 'earnings', 'red', 'day.', 'hold', '$80', 'long', 'term', 'room', 'run.', '$aapl', '$goog', '$t', '$tsla', '$uber', '$lyft', '$plug', '$stocks']",positive
1494,1529,1.38961e+18,2021-05-04,"my subscription model will go live end of may possible. not expensive.   no #penny stocks i'll not post my charts but clear #pivot navigation. looking for moderater. have few investors, friend circle. stay tuned. no more ideas here $spx $ndx $iwm $qqq $aapl $amzn $goog $tlt $vix  https://t.co/ubwr0bchig",en,"['penny', 'pivot']","['spx', 'ndx', 'iwm', 'qqq', 'aapl', 'amzn', 'goog', 'tlt', 'vix']",False,0.0,0.0,0.0,"$GOOG","['subscription', 'model', 'go', 'live', 'end', 'may', 'possible.', 'expensive.', '#penny', 'stock', ""i'll"", 'post', 'chart', 'clear', '#pivot', 'navigation.', 'looking', 'moderater.', 'investors,', 'friend', 'circle.', 'stay', 'tuned.', 'idea', '$spx', '$ndx', '$iwm', '$qqq', '$aapl', '$amzn', '$goog', '$tlt', '$vix', 'https://t.co/ubwr0bchig']",uncertainty
1508,1543,1.38961e+18,2021-05-04,"at the beginning, i made a lot of mistakes then i came to know about this c0mmunity ❤   💰it has really helped me to cut the l0ss and grow over past months.   ⏬really appreciate their effort 🚀  { 📌 https://t.co/gn4ywhvpaz ...}  $amzn $goog $nkla $nio $plug $solo $fcel  https://t.co/klrcoobhjw",en,[],"['amzn', 'goog', 'nkla', 'nio', 'plug', 'solo', 'fcel']",False,0.0,0.0,0.0,"$GOOG","['beginning,', 'made', 'lot', 'mistake', 'came', 'know', 'c0mmunity', '❤', '💰it', 'really', 'helped', 'cut', 'l0ss', 'grow', 'past', 'months.', '⏬really', 'appreciate', 'effort', '🚀', '📌', 'https://t.co/gn4ywhvpaz', '...}', '$amzn', '$goog', '$nkla', '$nio', '$plug', '$solo', '$fcel', 'https://t.co/klrcoobhjw']",negative
1521,1556,1.3896e+18,2021-05-04,$goog has a good #technical analysis score (ta score). breakdown of 3 categories: #candle score weak; moving average score good; #momentum score excellent #stocks #stock #stockmarket #investment #investing  https://t.co/b7bwrcvoef  https://t.co/s6pwsjrewg,en,"['technical', 'candle', 'momentum', 'stocks', 'stock', 'stockmarket', 'investment', 'investing']",['goog'],False,0.0,0.0,0.0,"$GOOG","['$goog', 'good', '#technical', 'analysis', 'score', '(ta', 'score).', 'breakdown', '3', 'categories:', '#candle', 'score', 'weak;', 'moving', 'average', 'score', 'good;', '#momentum', 'score', 'excellent', '#stocks', '#stock', '#stockmarket', '#investment', '#investing', 'https://t.co/b7bwrcvoef', 'https://t.co/s6pwsjrewg']",positive
1525,1561,1.3896e+18,2021-05-04,toronto startup backed by ai experts aims to bring google-quality predictive language to the masses /via  $ai $goog  @globeandmail  https://t.co/b9z8o6jxxr,en,[],"['ai', 'goog']",False,0.0,0.0,0.0,"$GOOG","['toronto', 'startup', 'backed', 'ai', 'expert', 'aim', 'bring', 'google-quality', 'predictive', 'language', 'mass', '/via', '$ai', '$goog', '@globeandmail', 'https://t.co/b9z8o6jxxr']",uncertainty
1530,1566,1.38959e+18,2021-05-04,"today top flow in #nasdaq #nasdaq100, buy flow &amp; sell flow $cmcsa $fb $googl $amzn $amd $msft $intc $ebay $bidu $orly $aapl $goog $meli $qcom $pypl $mrna $nvda $zm $amat $nflx #stock #stocks #stockmarket #investment #investing  https://t.co/gr3yvqq4oy  https://t.co/g2e3tcyxer",en,"['nasdaq', 'nasdaq100', 'stock', 'stocks', 'stockmarket', 'investment', 'investing']","['cmcsa', 'fb', 'googl', 'amzn', 'amd', 'msft', 'intc', 'ebay', 'bidu', 'orly', 'aapl', 'goog', 'meli', 'qcom', 'pypl', 'mrna', 'nvda', 'zm', 'amat', 'nflx']",False,0.0,0.0,0.0,"$GOOG","['today', 'top', 'flow', '#nasdaq', '#nasdaq100,', 'buy', 'flow', '&amp;', 'sell', 'flow', '$cmcsa', '$fb', '$googl', '$amzn', '$amd', '$msft', '$intc', '$ebay', '$bidu', '$orly', '$aapl', '$goog', '$meli', '$qcom', '$pypl', '$mrna', '$nvda', '$zm', '$amat', '$nflx', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', 'https://t.co/gr3yvqq4oy', 'https://t.co/g2e3tcyxer']",positive
1533,1569,1.38959e+18,2021-05-04,"today top flow in #nasdaq #nasdaq100, buy flow and sell flow $googl $msft $fb $intc $amd $bkng $orly $ebay $mchp $ctxs $aapl $goog $meli $mrna $pypl $qcom $zm $nvda $tsla $nflx #stock #stocks #stockmarket #investment #investing  https://t.co/5je2nlrw3b  https://t.co/r41ojne6nl",en,"['nasdaq', 'nasdaq100', 'stock', 'stocks', 'stockmarket', 'investment', 'investing']","['googl', 'msft', 'fb', 'intc', 'amd', 'bkng', 'orly', 'ebay', 'mchp', 'ctxs', 'aapl', 'goog', 'meli', 'mrna', 'pypl', 'qcom', 'zm', 'nvda', 'tsla', 'nflx']",False,0.0,0.0,0.0,"$GOOG","['today', 'top', 'flow', '#nasdaq', '#nasdaq100,', 'buy', 'flow', 'sell', 'flow', '$googl', '$msft', '$fb', '$intc', '$amd', '$bkng', '$orly', '$ebay', '$mchp', '$ctxs', '$aapl', '$goog', '$meli', '$mrna', '$pypl', '$qcom', '$zm', '$nvda', '$tsla', '$nflx', '#stock', '#stocks', '#stockmarket', '#investment', '#investing', 'https://t.co/5je2nlrw3b', 'https://t.co/r41ojne6nl']",positive
1535,1571,1.38959e+18,2021-05-04,"$goog, likely that the top is in and ahead of schedule. just as amazon seems to say near 5/19, goog is giving me the same estimate for a chopping range low into that date.  https://t.co/71znjwqzjs",en,[],['goog'],False,10.0,2.0,1.0,"$GOOG","['$goog,', 'likely', 'top', 'ahead', 'schedule.', 'amazon', 'seems', 'say', 'near', '5/19,', 'goog', 'giving', 'estimate', 'chopping', 'range', 'low', 'date.', 'https://t.co/71znjwqzjs']",uncertainty
1541,1577,1.38958e+18,2021-05-04,may 2021 'ten-horsemen' trading 212 pie update:  month best: $goog +14% month worst: $ttd -15%  result: -1.08% (-1.15% mom)  link:  https://t.co/wezpkcmkww  #moneyhealthmatters,en,['moneyhealthmatters'],"['goog', 'ttd']",False,0.0,0.0,0.0,"$GOOG","['may', '2021', ""'ten-horsemen'"", 'trading', '212', 'pie', 'update:', 'month', 'best:', '$goog', '+14%', 'month', 'worst:', '$ttd', '-15%', 'result:', '-1.08%', '(-1.15%', 'mom)', 'link:', 'https://t.co/wezpkcmkww', '#moneyhealthmatters']",uncertainty
1543,1579,1.38958e+18,2021-05-04,breaking down:  $msft $tsla $aapl $goog earnings in our latest #getinvested podcast featuring @ayalshmilovich  @gerberkawasaki    https://t.co/82tnh1dg8d,en,['getinvested'],"['msft', 'tsla', 'aapl', 'goog']",False,17.0,0.0,1.0,"$GOOG","['breaking', 'down:', '$msft', '$tsla', '$aapl', '$goog', 'earnings', 'latest', '#getinvested', 'podcast', 'featuring', '@ayalshmilovich', '@gerberkawasaki', 'https://t.co/82tnh1dg8d']",negative
1544,1580,1.38958e+18,2021-05-04,"$snow  i put together a write-up on what i understand about snowflake.    comparison, it seems like the $roku of cloud-computing providers, while not directly competing with $amzn $msft $goog etc., they allow customers to access the best features of all providers on one platform.  https://t.co/jqie6mtjy4",en,[],"['snow', 'roku', 'amzn', 'msft', 'goog']",False,24.0,3.0,4.0,"$GOOG","['$snow', 'put', 'together', 'write-up', 'understand', 'snowflake.', 'comparison,', 'seems', 'like', '$roku', 'cloud-computing', 'providers,', 'directly', 'competing', '$amzn', '$msft', '$goog', 'etc.,', 'allow', 'customer', 'access', 'best', 'feature', 'provider', 'one', 'platform.', 'https://t.co/jqie6mtjy4']",positive
1551,1587,1.38958e+18,2021-05-04,@crussian17 yeah i hear ya. i was like that with cvs...it’s just now back to pre c levels.  i don’t have a current position in amd but have owned it before. i don’t use margin but if i can ever stomach some sells it’s top of my list amongst $tdoc and new $goog position,en,[],"['tdoc', 'goog']",False,0.0,1.0,0.0,"$GOOG","['@crussian17', 'yeah', 'hear', 'ya.', 'like', 'cvs...it’s', 'back', 'pre', 'c', 'levels.', 'don’t', 'current', 'position', 'amd', 'owned', 'before.', 'don’t', 'use', 'margin', 'ever', 'stomach', 'sell', 'it’s', 'top', 'list', 'amongst', '$tdoc', 'new', '$goog', 'position']",negative
1555,1591,1.38957e+18,2021-05-04,$nysi $qqq $dia $fb $goog $xlf $xle $usd  $ndx  #es_f $tsla $btc $vix $iwm $rut $xlf  $gld $gdx $slv $xop $pall $spx /es strong support 4175 has failed and became a resistance. new support is 4155.4175 must fail(50/50)for rally to continue.choppy toppy feeling.tqqq will be closed,en,['es_f'],"['nysi', 'qqq', 'dia', 'fb', 'goog', 'xlf', 'xle', 'usd', 'ndx', 'tsla', 'btc', 'vix', 'iwm', 'rut', 'xlf', 'gld', 'gdx', 'slv', 'xop', 'pall', 'spx']",False,1.0,0.0,0.0,"$GOOG","['$nysi', '$qqq', '$dia', '$fb', '$goog', '$xlf', '$xle', '$usd', '$ndx', '#es_f', '$tsla', '$btc', '$vix', '$iwm', '$rut', '$xlf', '$gld', '$gdx', '$slv', '$xop', '$pall', '$spx', '/es', 'strong', 'support', '4175', 'failed', 'became', 'resistance.', 'new', 'support', '4155.4175', 'must', 'fail(50/50)for', 'rally', 'continue.choppy', 'toppy', 'feeling.tqqq', 'closed']",positive
1558,1594,1.38957e+18,2021-05-04,$goog daily. a back test of the break out rail and 8 day ema at ~$2360-2365 looks tempting.  https://t.co/nnbmhmivri,en,[],['goog'],False,6.0,1.0,1.0,"$GOOG","['$goog', 'daily.', 'back', 'test', 'break', 'rail', '8', 'day', 'ema', '~$2360-2365', 'look', 'tempting.', 'https://t.co/nnbmhmivri']",negative
1559,1595,1.38957e+18,2021-05-04,"2/ .. as opposed to bezos, jobs, or zuck, who have been in the spotlight since day 1. to me, $goog in the early days is the company that really pushed the silicon valley dream/culture into what it is today. what a business. #dontbeevil",en,['dontbeevil'],['goog'],False,9.0,0.0,0.0,"$GOOG","['2/', '..', 'opposed', 'bezos,', 'jobs,', 'zuck,', 'spotlight', 'since', 'day', '1.', 'me,', '$goog', 'early', 'day', 'company', 'really', 'pushed', 'silicon', 'valley', 'dream/culture', 'today.', 'business.', '#dontbeevil']",negative
1563,1599,1.38957e+18,2021-05-04,"stocks to watch may 4 thru may 7 $zsan $ogen $ontx $auvi $pstg $bhat $cvsi $fone $agra $inlb $asmb $mik $aapl $amzn $fb $msft $ibm $goog $googl $brk.a $brk.b stock tip $kgkg kona gold beverages, inc.  https://t.co/fwovl0m711",en,[],"['zsan', 'ogen', 'ontx', 'auvi', 'pstg', 'bhat', 'cvsi', 'fone', 'agra', 'inlb', 'asmb', 'mik', 'aapl', 'amzn', 'fb', 'msft', 'ibm', 'goog', 'googl', 'brk.a', 'brk.b', 'kgkg']",False,0.0,0.0,0.0,"$GOOG","['stock', 'watch', 'may', '4', 'thru', 'may', '7', '$zsan', '$ogen', '$ontx', '$auvi', '$pstg', '$bhat', '$cvsi', '$fone', '$agra', '$inlb', '$asmb', '$mik', '$aapl', '$amzn', '$fb', '$msft', '$ibm', '$goog', '$googl', '$brk.a', '$brk.b', 'stock', 'tip', '$kgkg', 'kona', 'gold', 'beverages,', 'inc.', 'https://t.co/fwovl0m711']",uncertainty
1580,1616,1.38957e+18,2021-05-04,$goog twitter sentiment on 3 may 2021 was: ▒ positive 40.6% █ negative 12.0% ░ neutral 47.4% ▒▒▒▒▒▒▒▒██░░░░░░░░░,en,[],['goog'],False,0.0,0.0,0.0,"$GOOG","['$goog', 'twitter', 'sentiment', '3', 'may', '2021', 'was:', '▒', 'positive', '40.6%', '█', 'negative', '12.0%', '░', 'neutral', '47.4%', '▒▒▒▒▒▒▒▒██░░░░░░░░░']",uncertainty
1594,1630,1.38955e+18,2021-05-04,"rt us stocks are overvalued by 50% in the same stage as before great crash with dismal economic recovery, 25 ml unemployment, including small biz, 2nd in the world of coronavirus cases, unprecedented fed deficit $qqq $msft $goog $aapl $amzn $nflx $tsla $fb  https://t.co/brjvdihmqg",en,[],"['qqq', 'msft', 'goog', 'aapl', 'amzn', 'nflx', 'tsla', 'fb']",False,0.0,0.0,0.0,"$GOOG","['u', 'stock', 'overvalued', '50%', 'stage', 'great', 'crash', 'dismal', 'economic', 'recovery,', '25', 'ml', 'unemployment,', 'including', 'small', 'biz,', '2nd', 'world', 'coronavirus', 'cases,', 'unprecedented', 'fed', 'deficit', '$qqq', '$msft', '$goog', '$aapl', '$amzn', '$nflx', '$tsla', '$fb', 'https://t.co/brjvdihmqg']",negative
1595,1631,1.38955e+18,2021-05-04,"tech weakness continues. $amzn, $msft, $aapl, $goog",en,[],"['amzn', 'msft', 'aapl', 'goog']",False,5.0,1.0,0.0,"$GOOG","['tech', 'weakness', 'continues.', '$amzn,', '$msft,', '$aapl,', '$goog']",negative
1599,1636,1.38953e+18,2021-05-04,$wyy a ticker that recently experienced an apocalyptic sell off should recover quickly to $13.00+! other investment ideas $brk.a $brk.b $nvr $amzn $seb $cabo $bkng $goog $googl stock tip $wyy  https://t.co/wmfqnx3d2z,en,[],"['wyy', 'brk.a', 'brk.b', 'nvr', 'amzn', 'seb', 'cabo', 'bkng', 'goog', 'googl', 'wyy']",False,0.0,0.0,1.0,"$GOOG","['$wyy', 'ticker', 'recently', 'experienced', 'apocalyptic', 'sell', 'recover', 'quickly', '$13.00+!', 'investment', 'idea', '$brk.a', '$brk.b', '$nvr', '$amzn', '$seb', '$cabo', '$bkng', '$goog', '$googl', 'stock', 'tip', '$wyy', 'https://t.co/wmfqnx3d2z']",negative
1603,1640,1.3895e+18,2021-05-04,@luoshengpeng it’s always a challenging for a new company to build moot. $aapl has so much potentials given their strong large user base. a true empire. so is $goog,en,[],"['aapl', 'goog']",False,1.0,0.0,0.0,"$GOOG","['@luoshengpeng', 'it’s', 'always', 'challenging', 'new', 'company', 'build', 'moot.', '$aapl', 'much', 'potential', 'given', 'strong', 'large', 'user', 'base.', 'true', 'empire.', '$goog']",positive
1606,1643,1.38946e+18,2021-05-04,"for all things #ai, my top pick wouldn't be $ai due to overvaluation, customer concentration, lack of diversification and high gov contract dependency.   top solution offering: $pltr top cloud offerings: $goog, $msft, $amzn top partnership: $nvda and $net",en,['ai'],"['ai', 'pltr', 'goog', 'msft', 'amzn', 'nvda', 'net']",False,4.0,1.0,1.0,"$GOOG","['thing', '#ai,', 'top', 'pick', '$ai', 'due', 'overvaluation,', 'customer', 'concentration,', 'lack', 'diversification', 'high', 'gov', 'contract', 'dependency.', 'top', 'solution', 'offering:', '$pltr', 'top', 'cloud', 'offerings:', '$goog,', '$msft,', '$amzn', 'top', 'partnership:', '$nvda', '$net']",negative
1608,1645,1.38945e+18,2021-05-04,"@littlegully14 i cut the cord over a decade ago, son. seemed like the smart move at the time but $goog $disca $nflx and $dis all getting a taste now.",en,[],"['goog', 'disca', 'nflx', 'dis']",False,2.0,1.0,0.0,"$GOOG","['@littlegully14', 'cut', 'cord', 'decade', 'ago,', 'son.', 'seemed', 'like', 'smart', 'move', 'time', '$goog', '$disca', '$nflx', '$dis', 'getting', 'taste', 'now.']",negative
1609,1646,1.38944e+18,2021-05-04,apple in epic antitrust trial says it doesn't 'want to be' like android  related tickers: $msft $sony $googl $goog $aapl read more at:  https://t.co/9rrdhnyw4n,en,[],"['msft', 'sony', 'googl', 'goog', 'aapl']",False,0.0,0.0,0.0,"$GOOG","['apple', 'epic', 'antitrust', 'trial', 'say', ""'want"", ""be'"", 'like', 'android', 'related', 'tickers:', '$msft', '$sony', '$googl', '$goog', '$aapl', 'read', 'at:', 'https://t.co/9rrdhnyw4n']",negative
1611,1649,1.38943e+18,2021-05-04,$arkx may 03 to may 04 change in shares held:  cash $1.4m 0.04% $3690 -1.05% $6301 -1.08% $acic -1.08% $adsk -1.07% $air -1.07% $amzn -1.08% $anss -1.08% $avav -1.07% $ba -1.07% $baba -1.08% $de -1.08% $dsy -1.07% $eslt -1.08% $goog -1.08% $grmn u -1.08% $hei -1.08% $ho -1.07%,en,[],"['arkx', 'acic', 'adsk', 'air', 'amzn', 'anss', 'avav', 'ba', 'baba', 'de', 'dsy', 'eslt', 'goog', 'grmn', 'hei', 'ho']",False,1.0,1.0,0.0,"$GOOG","['$arkx', 'may', '03', 'may', '04', 'change', 'share', 'held:', 'cash', '$1.4m', '0.04%', '$3690', '-1.05%', '$6301', '-1.08%', '$acic', '-1.08%', '$adsk', '-1.07%', '$air', '-1.07%', '$amzn', '-1.08%', '$anss', '-1.08%', '$avav', '-1.07%', '$ba', '-1.07%', '$baba', '-1.08%', '$de', '-1.08%', '$dsy', '-1.07%', '$eslt', '-1.08%', '$goog', '-1.08%', '$grmn', 'u', '-1.08%', '$hei', '-1.08%', '$ho', '-1.07%']",uncertainty
1612,1650,1.38943e+18,2021-05-04,$goog #googlecloud $band it’s inevitable where the price is going here   $eth $etc,en,['googlecloud'],"['goog', 'band', 'eth', 'etc']",False,3.0,1.0,0.0,"$GOOG","['$goog', '#googlecloud', '$band', 'it’s', 'inevitable', 'price', 'going', '$eth', '$etc']",negative
1614,1652,1.38943e+18,2021-05-04,"keep these stocks on alert $fb, $amzn, $spy, $goog, $tsla their liquidation could hint a moass #amc #amcstock  https://t.co/5rqy708rwq",en,"['amc', 'amcstock']","['fb', 'amzn', 'spy', 'goog', 'tsla']",False,2.0,0.0,1.0,"$GOOG","['keep', 'stock', 'alert', '$fb,', '$amzn,', '$spy,', '$goog,', '$tsla', 'liquidation', 'could', 'hint', 'moa', '#amc', '#amcstock', 'https://t.co/5rqy708rwq']",negative
1627,1665,1.3894e+18,2021-05-04,stocks to watch may 4 thru may 7 $aapl $amzn $goog $googl $fb $msft $tsla $wmt $ibm $brk.a $brk.b stock tip $kgkg the investing catalyst  https://t.co/uohtgs8j7a #stockpick $kgkg,en,['stockpick'],"['aapl', 'amzn', 'goog', 'googl', 'fb', 'msft', 'tsla', 'wmt', 'ibm', 'brk.a', 'brk.b', 'kgkg', 'kgkg']",False,0.0,0.0,0.0,"$GOOG","['stock', 'watch', 'may', '4', 'thru', 'may', '7', '$aapl', '$amzn', '$goog', '$googl', '$fb', '$msft', '$tsla', '$wmt', '$ibm', '$brk.a', '$brk.b', 'stock', 'tip', '$kgkg', 'investing', 'catalyst', 'https://t.co/uohtgs8j7a', '#stockpick', '$kgkg']",uncertainty
1628,1666,1.3894e+18,2021-05-04,"may 4th, 2021 up to the minute buy/sell/hold stock ratings for technology sector: netlist $nlst, salesforce $crm, nokia $nok, google $goog, microstrategy $mstr, pintec technology $pt, applied materials $amat, baidu $bidu, intel $intc &amp; twitter $twtr  https://t.co/f9gmz3eti1",en,[],"['nlst', 'crm', 'nok', 'goog', 'mstr', 'pt', 'amat', 'bidu', 'intc', 'twtr']",False,0.0,0.0,1.0,"$GOOG","['may', '4th,', '2021', 'minute', 'buy/sell/hold', 'stock', 'rating', 'technology', 'sector:', 'netlist', '$nlst,', 'salesforce', '$crm,', 'nokia', '$nok,', 'google', '$goog,', 'microstrategy', '$mstr,', 'pintec', 'technology', '$pt,', 'applied', 'material', '$amat,', 'baidu', '$bidu,', 'intel', '$intc', '&amp;', 'twitter', '$twtr', 'https://t.co/f9gmz3eti1']",uncertainty
1629,1667,1.3894e+18,2021-05-04,@iumerraja i think twitter board is going to eventually give jack dorsey a dilemma... $sq or $twtr. he seems much more focused on square.  what i’d really like to see is square become the parent company to twitter like $goog to youtube or $fb to instagram.   a man can dream..,en,[],"['sq', 'twtr', 'goog', 'fb']",False,1.0,1.0,1.0,"$GOOG","['@iumerraja', 'think', 'twitter', 'board', 'going', 'eventually', 'give', 'jack', 'dorsey', 'dilemma...', '$sq', '$twtr.', 'seems', 'much', 'focused', 'square.', 'i’d', 'really', 'like', 'see', 'square', 'become', 'parent', 'company', 'twitter', 'like', '$goog', 'youtube', '$fb', 'instagram.', 'man', 'dream..']",uncertainty
1633,1671,1.3894e+18,2021-05-04,"@grnbulls @fatbabyfunds $fb and $goog run advertising marketplaces where the market sets the sell price whereas $aapl holds the keys to the walled garden.   legally, apple is a fair easier argument.",en,[],"['fb', 'goog', 'aapl']",False,1.0,1.0,0.0,"$GOOG","['@grnbulls', '@fatbabyfunds', '$fb', '$goog', 'run', 'advertising', 'marketplace', 'market', 'set', 'sell', 'price', 'whereas', '$aapl', 'hold', 'key', 'walled', 'garden.', 'legally,', 'apple', 'fair', 'easier', 'argument.']",positive
